account_subscription_id,account_id,subscription_id,start_date
4915,4915,1,2025-01-01
4916,4916,1,2025-01-01
4917,4917,2,2025-01-01
4918,4918,2,2025-01-01
4919,4919,2,2025-01-01
4920,4920,3,2025-01-01
4921,4921,3,2025-01-01
4922,4922,1,2025-01-01
4923,4923,1,2025-01-01
4924,4924,3,2025-01-01
4925,4925,1,2025-01-01
4926,4926,1,2025-01-01
4927,4927,2,2025-01-01
4928,4928,2,2025-01-01
4929,4929,1,2025-01-01
4930,4930,2,2025-01-01
4931,4931,2,2025-01-01
4932,4932,1,2025-01-01
4933,4933,1,2025-01-01
4934,4934,1,2025-01-01
4935,4935,3,2025-01-01
4936,4936,2,2025-01-01
4937,4937,2,2025-01-01
4938,4938,2,2025-01-01
4939,4939,1,2025-01-01
4940,4940,1,2025-01-01
4941,4941,1,2025-01-01
4942,4942,1,2025-01-01
4943,4943,2,2025-01-01
4944,4944,1,2025-01-01
4945,4945,3,2025-01-01
4946,4946,1,2025-01-01
4947,4947,1,2025-01-01
4948,4948,1,2025-01-01
4949,4949,1,2025-01-01
4950,4950,2,2025-01-01
4951,4951,2,2025-01-01
4952,4952,2,2025-01-01
4953,4953,2,2025-01-01
4954,4954,1,2025-01-01
4955,4955,2,2025-01-01
4956,4956,2,2025-01-01
4957,4957,1,2025-01-01
4958,4958,1,2025-01-01
4959,4959,1,2025-01-01
4960,4960,1,2025-01-01
4961,4961,2,2025-01-01
4962,4962,1,2025-01-01
4963,4963,1,2025-01-01
4964,4964,2,2025-01-01
4965,4965,3,2025-01-01
4966,4966,1,2025-01-01
4967,4967,2,2025-01-01
4968,4968,1,2025-01-01
4969,4969,3,2025-01-01
4970,4970,2,2025-01-01
4971,4971,1,2025-01-01
4972,4972,1,2025-01-01
4973,4973,2,2025-01-01
4974,4974,2,2025-01-01
4975,4975,1,2025-01-01
4976,4976,1,2025-01-01
4977,4977,1,2025-01-01
4978,4978,1,2025-01-01
4979,4979,1,2025-01-01
4980,4980,1,2025-01-01
4981,4981,2,2025-01-01
4982,4982,2,2025-01-01
4983,4983,2,2025-01-01
4984,4984,1,2025-01-01
4985,4985,1,2025-01-01
4986,4986,1,2025-01-01
4987,4987,1,2025-01-01
4988,4988,2,2025-01-01
4989,4989,2,2025-01-01
4990,4990,2,2025-01-01
4991,4991,1,2025-01-01
4992,4992,3,2025-01-01
4993,4993,1,2025-01-01
4994,4994,1,2025-01-01
4995,4995,1,2025-01-01
4996,4996,1,2025-01-01
4997,4997,2,2025-01-01
4998,4998,2,2025-01-01
4999,4999,1,2025-01-01
5000,5000,1,2025-01-01
5001,5001,2,2025-01-01
5002,5002,3,2025-01-01
5003,5003,2,2025-01-01
5004,5004,2,2025-01-01
5005,5005,2,2025-01-01
5006,5006,2,2025-01-01
5007,5007,1,2025-01-01
5008,5008,2,2025-01-01
5009,5009,3,2025-01-01
5010,5010,3,2025-01-01
5011,5011,1,2025-01-01
5012,5012,2,2025-01-01
5013,5013,1,2025-01-01
5014,5014,1,2025-01-01
5015,5015,1,2025-01-01
5016,5016,1,2025-01-01
5017,5017,1,2025-01-01
5018,5018,2,2025-01-01
5019,5019,2,2025-01-01
5020,5020,1,2025-01-01
5021,5021,1,2025-01-01
5022,5022,1,2025-01-01
5023,5023,1,2025-01-01
5024,5024,1,2025-01-01
5025,5025,2,2025-01-01
5026,5026,1,2025-01-01
5027,5027,1,2025-01-01
5028,5028,1,2025-01-01
5029,5029,1,2025-01-01
5030,5030,1,2025-01-01
5031,5031,2,2025-01-01
5032,5032,1,2025-01-01
5033,5033,2,2025-01-01
5034,5034,1,2025-01-01
5035,5035,1,2025-01-01
5036,5036,1,2025-01-01
5037,5037,,2025-01-01
5038,5038,3,2025-01-01
5039,5039,2,2025-01-01
5040,5040,2,2025-01-01
5041,5041,1,2025-01-01
5042,5042,3,2025-01-01
5043,5043,1,2025-01-01
5044,5044,2,2025-01-01
5045,5045,1,2025-01-01
5046,5046,1,2025-01-01
5047,5047,2,2025-01-01
5048,5048,1,2025-01-01
5049,5049,2,2025-01-01
5050,5050,1,2025-01-01
5051,5051,1,2025-01-01
5052,5052,2,2025-01-01
5053,5053,1,2025-01-01
5054,5054,1,2025-01-01
5055,5055,2,2025-01-01
5056,5056,2,2025-01-01
5057,5057,1,2025-01-01
5058,5058,1,2025-01-01
5059,5059,1,2025-01-01
5060,5060,1,2025-01-01
5061,5061,1,2025-01-01
5062,5062,2,2025-01-01
5063,5063,3,2025-01-01
5064,5064,1,2025-01-01
5065,5065,3,2025-01-01
5066,5066,1,2025-01-01
5067,5067,1,2025-01-01
5068,5068,2,2025-01-01
5069,5069,1,2025-01-01
5070,5070,1,2025-01-01
5071,5071,2,2025-01-01
5072,5072,2,2025-01-01
5073,5073,1,2025-01-01
5074,5074,1,2025-01-01
5075,5075,1,2025-01-01
5076,5076,1,2025-01-01
5077,5077,1,2025-01-01
5078,5078,1,2025-01-01
5079,5079,1,2025-01-01
5080,5080,1,2025-01-01
5081,5081,3,2025-01-01
5082,5082,2,2025-01-01
5083,5083,3,2025-01-01
5084,5084,2,2025-01-01
5085,5085,1,2025-01-01
5086,5086,2,2025-01-01
5087,5087,2,2025-01-01
5088,5088,1,2025-01-01
5089,5089,2,2025-01-01
5090,5090,2,2025-01-01
5091,5091,2,2025-01-01
5092,5092,1,2025-01-01
5093,5093,3,2025-01-01
5094,5094,1,2025-01-01
5095,5095,3,2025-01-01
5096,5096,1,2025-01-01
5097,5097,1,2025-01-01
5098,5098,1,2025-01-01
5099,5099,1,2025-01-01
5100,5100,1,2025-01-01
5101,5101,2,2025-01-01
5102,5102,2,2025-01-01
5103,5103,1,2025-01-01
5104,5104,1,2025-01-01
5105,5105,2,2025-01-01
5106,5106,2,2025-01-01
5107,5107,3,2025-01-01
5108,5108,3,2025-01-01
5109,5109,3,2025-01-01
5110,5110,1,2025-01-01
5111,5111,1,2025-01-01
5112,5112,1,2025-01-01
5113,5113,1,2025-01-01
5114,5114,3,2025-01-01
5115,5115,3,2025-01-01
5116,5116,1,2025-01-01
5117,5117,1,2025-01-01
5118,5118,1,2025-01-01
5119,5119,2,2025-01-01
5120,5120,1,2025-01-01
5121,5121,2,2025-01-01
5122,5122,3,2025-01-01
5123,5123,2,2025-01-01
5124,5124,1,2025-01-01
5125,5125,1,2025-01-01
5126,5126,1,2025-01-01
5127,5127,1,2025-01-01
5128,5128,3,2025-01-01
5129,5129,2,2025-01-01
5130,5130,1,2025-01-01
5131,5131,2,2025-01-01
5132,5132,1,2025-01-01
5133,5133,3,2025-01-01
5134,5134,2,2025-01-01
5135,5135,2,2025-01-01
5136,5136,2,2025-01-01
5137,5137,1,2025-01-01
5138,5138,2,2025-01-01
5139,5139,2,2025-01-01
5140,5140,1,2025-01-01
5141,5141,2,2025-01-01
5142,5142,1,2025-01-01
5143,5143,1,2025-01-01
5144,5144,3,2025-01-01
5145,5145,2,2025-01-01
5146,5146,1,2025-01-01
5147,5147,3,2025-01-01
5148,5148,2,2025-01-01
5149,5149,2,2025-01-01
5150,5150,2,2025-01-01
5151,5151,2,2025-01-01
5152,5152,2,2025-01-01
5153,5153,2,2025-01-01
5154,5154,1,2025-01-01
5155,5155,2,2025-01-01
5156,5156,1,2025-01-01
5157,5157,1,2025-01-01
5158,5158,2,2025-01-01
5159,5159,1,2025-01-01
5160,5160,3,2025-01-01
5161,5161,1,2025-01-01
5162,5162,1,2025-01-01
5163,5163,2,2025-01-01
5164,5164,2,2025-01-01
5165,5165,1,2025-01-01
5166,5166,1,2025-01-01
5167,5167,1,2025-01-01
5168,5168,2,2025-01-01
5169,5169,2,2025-01-01
5170,5170,1,2025-01-01
5171,5171,2,2025-01-01
5172,5172,2,2025-01-01
5173,5173,2,2025-01-01
5174,5174,1,2025-01-01
5175,5175,1,2025-01-01
5176,5176,2,2025-01-01
5177,5177,1,2025-01-01
5178,5178,1,2025-01-01
5179,5179,1,2025-01-01
5180,5180,1,2025-01-01
5181,5181,1,2025-01-01
5182,5182,2,2025-01-01
5183,5183,2,2025-01-01
5184,5184,3,2025-01-01
5185,5185,1,2025-01-01
5186,5186,,2025-01-01
5187,5187,1,2025-01-01
5188,5188,2,2025-01-01
5189,5189,2,2025-01-01
5190,5190,1,2025-01-01
5191,5191,1,2025-01-01
5192,5192,2,2025-01-01
5193,5193,2,2025-01-01
5194,5194,1,2025-01-01
5195,5195,2,2025-01-01
5196,5196,2,2025-01-01
5197,5197,2,2025-01-01
5198,5198,2,2025-01-01
5199,5199,1,2025-01-01
5200,5200,2,2025-01-01
5201,5201,1,2025-01-01
5202,5202,2,2025-01-01
5203,5203,2,2025-01-01
5204,5204,1,2025-01-01
5205,5205,1,2025-01-01
5206,5206,1,2025-01-01
5207,5207,2,2025-01-01
5208,5208,2,2025-01-01
5209,5209,1,2025-01-01
5210,5210,2,2025-01-01
5211,5211,2,2025-01-01
5212,5212,2,2025-01-01
5213,5213,1,2025-01-01
5214,5214,1,2025-01-01
5215,5215,3,2025-01-01
5216,5216,2,2025-01-01
5217,5217,1,2025-01-01
5218,5218,2,2025-01-01
5219,5219,2,2025-01-01
5220,5220,1,2025-01-01
5221,5221,2,2025-01-01
5222,5222,2,2025-01-01
5223,5223,1,2025-01-01
5224,5224,2,2025-01-01
5225,5225,2,2025-01-01
5226,5226,,2025-01-01
5227,5227,2,2025-01-01
5228,5228,1,2025-01-01
5229,5229,1,2025-01-01
5230,5230,1,2025-01-01
5231,5231,1,2025-01-01
5232,5232,2,2025-01-01
5233,5233,1,2025-01-01
5234,5234,1,2025-01-01
5235,5235,1,2025-01-01
5236,5236,2,2025-01-01
5237,5237,2,2025-01-01
5238,5238,1,2025-01-01
5239,5239,2,2025-01-01
5240,5240,1,2025-01-01
5241,5241,2,2025-01-01
5242,5242,1,2025-01-01
5243,5243,1,2025-01-01
5244,5244,1,2025-01-01
5245,5245,2,2025-01-01
5246,5246,1,2025-01-01
5247,5247,1,2025-01-01
5248,5248,2,2025-01-01
5249,5249,2,2025-01-01
5250,5250,2,2025-01-01
5251,5251,1,2025-01-01
5252,5252,1,2025-01-01
5253,5253,2,2025-01-01
5254,5254,1,2025-01-01
5255,5255,1,2025-01-01
5256,5256,1,2025-01-01
5257,5257,2,2025-01-01
5258,5258,2,2025-01-01
5259,5259,1,2025-01-01
5260,5260,2,2025-01-01
5261,5261,3,2025-01-01
5262,5262,2,2025-01-01
5263,5263,1,2025-01-01
5264,5264,2,2025-01-01
5265,5265,1,2025-01-01
5266,5266,1,2025-01-01
5267,5267,2,2025-01-01
5268,5268,2,2025-01-01
5269,5269,2,2025-01-01
5270,5270,1,2025-01-01
5271,5271,2,2025-01-01
5272,5272,1,2025-01-01
5273,5273,1,2025-01-01
5274,5274,1,2025-01-01
5275,5275,2,2025-01-01
5276,5276,2,2025-01-01
5277,5277,1,2025-01-01
5278,5278,1,2025-01-01
5279,5279,3,2025-01-01
5280,5280,2,2025-01-01
5281,5281,2,2025-01-01
5282,5282,1,2025-01-01
5283,5283,1,2025-01-01
5284,5284,2,2025-01-01
5285,5285,1,2025-01-01
5286,5286,3,2025-01-01
5287,5287,2,2025-01-01
5288,5288,1,2025-01-01
5289,5289,2,2025-01-01
5290,5290,2,2025-01-01
5291,5291,2,2025-01-01
5292,5292,3,2025-01-01
5293,5293,1,2025-01-01
5294,5294,,2025-01-01
5295,5295,3,2025-01-01
5296,5296,1,2025-01-01
5297,5297,1,2025-01-01
5298,5298,1,2025-01-01
5299,5299,1,2025-01-01
5300,5300,1,2025-01-01
5301,5301,1,2025-01-01
5302,5302,1,2025-01-01
5303,5303,3,2025-01-01
5304,5304,2,2025-01-01
5305,5305,1,2025-01-01
5306,5306,1,2025-01-01
5307,5307,2,2025-01-01
5308,5308,1,2025-01-01
5309,5309,2,2025-01-01
5310,5310,2,2025-01-01
5311,5311,2,2025-01-01
5312,5312,1,2025-01-01
5313,5313,1,2025-01-01
5314,5314,2,2025-01-01
5315,5315,1,2025-01-01
5316,5316,2,2025-01-01
5317,5317,1,2025-01-01
5318,5318,1,2025-01-01
5319,5319,1,2025-01-01
5320,5320,1,2025-01-01
5321,5321,2,2025-01-01
5322,5322,1,2025-01-01
5323,5323,1,2025-01-01
5324,5324,1,2025-01-01
5325,5325,1,2025-01-01
5326,5326,2,2025-01-01
5327,5327,1,2025-01-01
5328,5328,1,2025-01-01
5329,5329,1,2025-01-01
5330,5330,2,2025-01-01
5331,5331,3,2025-01-01
5332,5332,2,2025-01-01
5333,5333,1,2025-01-01
5334,5334,1,2025-01-01
5335,5335,1,2025-01-01
5336,5336,2,2025-01-01
5337,5337,3,2025-01-01
5338,5338,,2025-01-01
5339,5339,2,2025-01-01
5340,5340,2,2025-01-01
5341,5341,1,2025-01-01
5342,5342,1,2025-01-01
5343,5343,2,2025-01-01
5344,5344,1,2025-01-01
5345,5345,2,2025-01-01
5346,5346,1,2025-01-01
5347,5347,1,2025-01-01
5348,5348,1,2025-01-01
5349,5349,1,2025-01-01
5350,5350,1,2025-01-01
5351,5351,3,2025-01-01
5352,5352,2,2025-01-01
5353,5353,1,2025-01-01
5354,5354,1,2025-01-01
5355,5355,1,2025-01-01
5356,5356,2,2025-01-01
5357,5357,1,2025-01-01
5358,5358,2,2025-01-01
5359,5359,2,2025-01-01
5360,5360,3,2025-01-01
5361,5361,2,2025-01-01
5362,5362,2,2025-01-01
5363,5363,3,2025-01-01
5364,5364,1,2025-01-01
5365,5365,2,2025-01-01
5366,5366,2,2025-01-01
5367,5367,1,2025-01-01
5368,5368,2,2025-01-01
5369,5369,1,2025-01-01
5370,5370,1,2025-01-01
5371,5371,1,2025-01-01
5372,5372,1,2025-01-01
5373,5373,2,2025-01-01
5374,5374,2,2025-01-01
5375,5375,1,2025-01-01
5376,5376,1,2025-01-01
5377,5377,1,2025-01-01
5378,5378,1,2025-01-01
5379,5379,2,2025-01-01
5380,5380,2,2025-01-01
5381,5381,1,2025-01-01
5382,5382,3,2025-01-01
5383,5383,2,2025-01-01
5384,5384,1,2025-01-01
5385,5385,1,2025-01-01
5386,5386,1,2025-01-01
5387,5387,2,2025-01-01
5388,5388,1,2025-01-01
5389,5389,1,2025-01-01
5390,5390,1,2025-01-01
5391,5391,1,2025-01-01
5392,5392,2,2025-01-01
5393,5393,2,2025-01-01
5394,5394,3,2025-01-01
5395,5395,1,2025-01-01
5396,5396,1,2025-01-01
5397,5397,1,2025-01-01
5398,5398,1,2025-01-01
5399,5399,1,2025-01-01
5400,5400,1,2025-01-01
5401,5401,1,2025-01-01
5402,5402,1,2025-01-01
5403,5403,1,2025-01-01
5404,5404,2,2025-01-01
5405,5405,1,2025-01-01
5406,5406,2,2025-01-01
5407,5407,1,2025-01-01
5408,5408,2,2025-01-01
5409,5409,1,2025-01-01
5410,5410,2,2025-01-01
5411,5411,1,2025-01-01
5412,5412,2,2025-01-01
5413,5413,1,2025-01-01
5414,5414,2,2025-01-01
5415,5415,1,2025-01-01
5416,5416,1,2025-01-01
5417,5417,2,2025-01-01
5418,5418,1,2025-01-01
5419,5419,1,2025-01-01
5420,5420,1,2025-01-01
5421,5421,1,2025-01-01
5422,5422,1,2025-01-01
5423,5423,2,2025-01-01
5424,5424,1,2025-01-01
5425,5425,3,2025-01-01
5426,5426,1,2025-01-01
5427,5427,2,2025-01-01
5428,5428,2,2025-01-01
5429,5429,2,2025-01-01
5430,5430,2,2025-01-01
5431,5431,1,2025-01-01
5432,5432,1,2025-01-01
5433,5433,1,2025-01-01
5434,5434,3,2025-01-01
5435,5435,,2025-01-01
5436,5436,2,2025-01-01
5437,5437,1,2025-01-01
5438,5438,1,2025-01-01
5439,5439,2,2025-01-01
5440,5440,1,2025-01-01
5441,5441,1,2025-01-01
5442,5442,3,2025-01-01
5443,5443,1,2025-01-01
5444,5444,2,2025-01-01
5445,5445,1,2025-01-01
5446,5446,2,2025-01-01
5447,5447,1,2025-01-01
5448,5448,2,2025-01-01
5449,5449,2,2025-01-01
5450,5450,2,2025-01-01
5451,5451,1,2025-01-01
5452,5452,3,2025-01-01
5453,5453,1,2025-01-01
5454,5454,1,2025-01-01
5455,5455,2,2025-01-01
5456,5456,3,2025-01-01
5457,5457,1,2025-01-01
5458,5458,3,2025-01-01
5459,5459,1,2025-01-01
5460,5460,1,2025-01-01
5461,5461,1,2025-01-01
5462,5462,1,2025-01-01
5463,5463,2,2025-01-01
5464,5464,2,2025-01-01
5465,5465,1,2025-01-01
5466,5466,1,2025-01-01
5467,5467,2,2025-01-01
5468,5468,1,2025-01-01
5469,5469,1,2025-01-01
5470,5470,1,2025-01-01
5471,5471,2,2025-01-01
5472,5472,1,2025-01-01
5473,5473,1,2025-01-01
5474,5474,1,2025-01-01
5475,5475,1,2025-01-01
5476,5476,1,2025-01-01
5477,5477,3,2025-01-01
5478,5478,1,2025-01-01
5479,5479,1,2025-01-01
5480,5480,2,2025-01-01
5481,5481,1,2025-01-01
5482,5482,1,2025-01-01
5483,5483,2,2025-01-01
5484,5484,3,2025-01-01
5485,5485,1,2025-01-01
5486,5486,1,2025-01-01
5487,5487,2,2025-01-01
5488,5488,2,2025-01-01
5489,5489,1,2025-01-01
5490,5490,1,2025-01-01
5491,5491,1,2025-01-01
5492,5492,2,2025-01-01
5493,5493,2,2025-01-01
5494,5494,2,2025-01-01
5495,5495,1,2025-01-01
5496,5496,1,2025-01-01
5497,5497,1,2025-01-01
5498,5498,1,2025-01-01
5499,5499,2,2025-01-01
5500,5500,3,2025-01-01
5501,5501,1,2025-01-01
5502,5502,1,2025-01-01
5503,5503,1,2025-01-01
5504,5504,1,2025-01-01
5505,5505,3,2025-01-01
5506,5506,3,2025-01-01
5507,5507,2,2025-01-01
5508,5508,2,2025-01-01
5509,5509,3,2025-01-01
5510,5510,2,2025-01-01
5511,5511,2,2025-01-01
5512,5512,2,2025-01-01
5513,5513,2,2025-01-01
5514,5514,2,2025-01-01
5515,5515,1,2025-01-01
5516,5516,1,2025-01-01
5517,5517,1,2025-01-01
5518,5518,1,2025-01-01
5519,5519,1,2025-01-01
5520,5520,1,2025-01-01
5521,5521,2,2025-01-01
5522,5522,2,2025-01-01
5523,5523,1,2025-01-01
5524,5524,2,2025-01-01
5525,5525,1,2025-01-01
5526,5526,1,2025-01-01
5527,5527,2,2025-01-01
5528,5528,2,2025-01-01
5529,5529,2,2025-01-01
5530,5530,1,2025-01-01
5531,5531,3,2025-01-01
5532,5532,3,2025-01-01
5533,5533,1,2025-01-01
5534,5534,1,2025-01-01
5535,5535,1,2025-01-01
5536,5536,1,2025-01-01
5537,5537,1,2025-01-01
5538,5538,1,2025-01-01
5539,5539,1,2025-01-01
5540,5540,1,2025-01-01
5541,5541,1,2025-01-01
5542,5542,1,2025-01-01
5543,5543,1,2025-01-01
5544,5544,1,2025-01-01
5545,5545,2,2025-01-01
5546,5546,3,2025-01-01
5547,5547,1,2025-01-01
5548,5548,2,2025-01-01
5549,5549,2,2025-01-01
5550,5550,1,2025-01-01
5551,5551,2,2025-01-01
5552,5552,2,2025-01-01
5553,5553,2,2025-01-01
5554,5554,1,2025-01-01
5555,5555,1,2025-01-01
5556,5556,2,2025-01-01
5557,5557,1,2025-01-01
5558,5558,1,2025-01-01
5559,5559,1,2025-01-01
5560,5560,2,2025-01-01
5561,5561,1,2025-01-01
5562,5562,1,2025-01-01
5563,5563,2,2025-01-01
5564,5564,2,2025-01-01
5565,5565,1,2025-01-01
5566,5566,3,2025-01-01
5567,5567,1,2025-01-01
5568,5568,2,2025-01-01
5569,5569,1,2025-01-01
5570,5570,1,2025-01-01
5571,5571,1,2025-01-01
5572,5572,1,2025-01-01
5573,5573,1,2025-01-01
5574,5574,1,2025-01-01
5575,5575,1,2025-01-01
5576,5576,1,2025-01-01
5577,5577,1,2025-01-01
5578,5578,2,2025-01-01
5579,5579,2,2025-01-01
5580,5580,3,2025-01-01
5581,5581,3,2025-01-01
5582,5582,1,2025-01-01
5583,5583,2,2025-01-01
5584,5584,1,2025-01-01
5585,5585,2,2025-01-01
5586,5586,2,2025-01-01
5587,5587,1,2025-01-01
5588,5588,3,2025-01-01
5589,5589,2,2025-01-01
5590,5590,1,2025-01-01
5591,5591,1,2025-01-01
5592,5592,1,2025-01-01
5593,5593,1,2025-01-01
5594,5594,1,2025-01-01
5595,5595,1,2025-01-01
5596,5596,1,2025-01-01
5597,5597,1,2025-01-01
5598,5598,1,2025-01-01
5599,5599,2,2025-01-01
5600,5600,1,2025-01-01
5601,5601,1,2025-01-01
5602,5602,1,2025-01-01
5603,5603,2,2025-01-01
5604,5604,1,2025-01-01
5605,5605,2,2025-01-01
5606,5606,3,2025-01-01
5607,5607,2,2025-01-01
5608,5608,1,2025-01-01
5609,5609,3,2025-01-01
5610,5610,2,2025-01-01
5611,5611,1,2025-01-01
5612,5612,1,2025-01-01
5613,5613,1,2025-01-01
5614,5614,2,2025-01-01
5615,5615,2,2025-01-01
5616,5616,1,2025-01-01
5617,5617,3,2025-01-01
5618,5618,1,2025-01-01
5619,5619,2,2025-01-01
5620,5620,1,2025-01-01
5621,5621,1,2025-01-01
5622,5622,1,2025-01-01
5623,5623,1,2025-01-01
5624,5624,1,2025-01-01
5625,5625,3,2025-01-01
5626,5626,2,2025-01-01
5627,5627,1,2025-01-01
5628,5628,1,2025-01-01
5629,5629,1,2025-01-01
5630,5630,2,2025-01-01
5631,5631,2,2025-01-01
5632,5632,1,2025-01-01
5633,5633,2,2025-01-01
5634,5634,1,2025-01-01
5635,5635,1,2025-01-01
5636,5636,2,2025-01-01
5637,5637,1,2025-01-01
5638,5638,1,2025-01-01
5639,5639,1,2025-01-01
5640,5640,1,2025-01-01
5641,5641,1,2025-01-01
5642,5642,1,2025-01-01
5643,5643,2,2025-01-01
5644,5644,2,2025-01-01
5645,5645,2,2025-01-01
5646,5646,2,2025-01-01
5647,5647,1,2025-01-01
5648,5648,1,2025-01-01
5649,5649,2,2025-01-01
5650,5650,1,2025-01-01
5651,5651,1,2025-01-01
5652,5652,1,2025-01-01
5653,5653,1,2025-01-01
5654,5654,1,2025-01-01
5655,5655,1,2025-01-01
5656,5656,3,2025-01-01
5657,5657,3,2025-01-01
5658,5658,1,2025-01-01
5659,5659,1,2025-01-01
5660,5660,1,2025-01-01
5661,5661,2,2025-01-01
5662,5662,2,2025-01-01
5663,5663,1,2025-01-01
5664,5664,2,2025-01-01
5665,5665,2,2025-01-01
5666,5666,2,2025-01-01
5667,5667,2,2025-01-01
5668,5668,1,2025-01-01
5669,5669,1,2025-01-01
5670,5670,1,2025-01-01
5671,5671,1,2025-01-01
5672,5672,1,2025-01-01
5673,5673,2,2025-01-01
5674,5674,1,2025-01-01
5675,5675,1,2025-01-01
5676,5676,2,2025-01-01
5677,5677,1,2025-01-01
5678,5678,2,2025-01-01
5679,5679,3,2025-01-01
5680,5680,3,2025-01-01
5681,5681,1,2025-01-01
5682,5682,2,2025-01-01
5683,5683,2,2025-01-01
5684,5684,2,2025-01-01
5685,5685,1,2025-01-01
5686,5686,2,2025-01-01
5687,5687,1,2025-01-01
5688,5688,1,2025-01-01
5689,5689,1,2025-01-01
5690,5690,1,2025-01-01
5691,5691,1,2025-01-01
5692,5692,1,2025-01-01
5693,5693,1,2025-01-01
5694,5694,2,2025-01-01
5695,5695,1,2025-01-01
5696,5696,1,2025-01-01
5697,5697,2,2025-01-01
5698,5698,2,2025-01-01
5699,5699,1,2025-01-01
5700,5700,1,2025-01-01
5701,5701,1,2025-01-01
5702,5702,,2025-01-01
5703,5703,2,2025-01-01
5704,5704,1,2025-01-01
5705,5705,2,2025-01-01
5706,5706,1,2025-01-01
5707,5707,2,2025-01-01
5708,5708,1,2025-01-01
5709,5709,1,2025-01-01
5710,5710,2,2025-01-01
5711,5711,1,2025-01-01
5712,5712,1,2025-01-01
5713,5713,1,2025-01-01
5714,5714,1,2025-01-01
5715,5715,2,2025-01-01
5716,5716,3,2025-01-01
5717,5717,1,2025-01-01
5718,5718,1,2025-01-01
5719,5719,1,2025-01-01
5720,5720,2,2025-01-01
5721,5721,2,2025-01-01
5722,5722,1,2025-01-01
5723,5723,2,2025-01-01
5724,5724,1,2025-01-01
5725,5725,1,2025-01-01
5726,5726,1,2025-01-01
5727,5727,1,2025-01-01
5728,5728,2,2025-01-01
5729,5729,2,2025-01-01
5730,5730,2,2025-01-01
5731,5731,1,2025-01-01
5732,5732,2,2025-01-01
5733,5733,2,2025-01-01
5734,5734,2,2025-01-01
5735,5735,2,2025-01-01
5736,5736,2,2025-01-01
5737,5737,1,2025-01-01
5738,5738,1,2025-01-01
5739,5739,1,2025-01-01
5740,5740,1,2025-01-01
5741,5741,1,2025-01-01
5742,5742,1,2025-01-01
5743,5743,2,2025-01-01
5744,5744,1,2025-01-01
5745,5745,2,2025-01-01
5746,5746,1,2025-01-01
5747,5747,2,2025-01-01
5748,5748,1,2025-01-01
5749,5749,1,2025-01-01
5750,5750,1,2025-01-01
5751,5751,1,2025-01-01
5752,5752,1,2025-01-01
5753,5753,2,2025-01-01
5754,5754,2,2025-01-01
5755,5755,1,2025-01-01
5756,5756,2,2025-01-01
5757,5757,3,2025-01-01
5758,5758,3,2025-01-01
5759,5759,1,2025-01-01
5760,5760,1,2025-01-01
5761,5761,1,2025-01-01
5762,5762,2,2025-01-01
5763,5763,2,2025-01-01
5764,5764,2,2025-01-01
5765,5765,1,2025-01-01
5766,5766,2,2025-01-01
5767,5767,3,2025-01-01
5768,5768,1,2025-01-01
5769,5769,1,2025-01-01
5770,5770,2,2025-01-01
5771,5771,1,2025-01-01
5772,5772,1,2025-01-01
5773,5773,2,2025-01-01
5774,5774,,2025-01-01
5775,5775,2,2025-01-01
5776,5776,1,2025-01-01
5777,5777,1,2025-01-01
5778,5778,2,2025-01-01
5779,5779,1,2025-01-01
5780,5780,1,2025-01-01
5781,5781,3,2025-01-01
5782,5782,1,2025-01-01
5783,5783,2,2025-01-01
5784,5784,1,2025-01-01
5785,5785,2,2025-01-01
5786,5786,2,2025-01-01
5787,5787,2,2025-01-01
5788,5788,1,2025-01-01
5789,5789,1,2025-01-01
5790,5790,1,2025-01-01
5791,5791,1,2025-01-01
5792,5792,2,2025-01-01
5793,5793,1,2025-01-01
5794,5794,2,2025-01-01
5795,5795,1,2025-01-01
5796,5796,2,2025-01-01
5797,5797,2,2025-01-01
5798,5798,3,2025-01-01
5799,5799,1,2025-01-01
5800,5800,2,2025-01-01
5801,5801,1,2025-01-01
5802,5802,3,2025-01-01
5803,5803,1,2025-01-01
5804,5804,1,2025-01-01
5805,5805,2,2025-01-01
5806,5806,1,2025-01-01
5807,5807,2,2025-01-01
5808,5808,2,2025-01-01
5809,5809,1,2025-01-01
5810,5810,1,2025-01-01
5811,5811,1,2025-01-01
5812,5812,1,2025-01-01
5813,5813,1,2025-01-01
5814,5814,1,2025-01-01
5815,5815,1,2025-01-01
5816,5816,3,2025-01-01
5817,5817,1,2025-01-01
5818,5818,2,2025-01-01
5819,5819,2,2025-01-01
5820,5820,1,2025-01-01
5821,5821,1,2025-01-01
5822,5822,2,2025-01-01
5823,5823,1,2025-01-01
5824,5824,1,2025-01-01
5825,5825,1,2025-01-01
5826,5826,1,2025-01-01
5827,5827,1,2025-01-01
5828,5828,1,2025-01-01
5829,5829,1,2025-01-01
5830,5830,1,2025-01-01
5831,5831,1,2025-01-01
5832,5832,1,2025-01-01
5833,5833,2,2025-01-01
5834,5834,1,2025-01-01
5835,5835,1,2025-01-01
5836,5836,2,2025-01-01
5837,5837,2,2025-01-01
5838,5838,1,2025-01-01
5839,5839,1,2025-01-01
5840,5840,1,2025-01-01
5841,5841,1,2025-01-01
5842,5842,1,2025-01-01
5843,5843,1,2025-01-01
5844,5844,3,2025-01-01
5845,5845,2,2025-01-01
5846,5846,1,2025-01-01
